State,District,Market,Commodity,Variety,Grade,observations,start_date,end_date,calendar_span_days,median_gap_days,max_gap_days,consecutive_day_pairs,continuity_pct
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Onion,Onion,Medium,2,2025-12-10,2025-12-30,21,20.0,20.0,0,0.0
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Onion,Other,FAQ,149,2026-02-22,2026-09-02,193,1.0,4.0,112,75.67567567567568
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Onion,Red,FAQ,2,2026-01-24,2026-01-27,4,3.0,3.0,0,0.0
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Onion,Red,Local,3,2026-01-01,2026-01-05,5,2.0,3.0,1,50.0
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Onion,Red,Medium,55,2025-11-08,2026-01-21,75,1.0,3.0,40,74.07407407407408
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Potato,Badshah,FAQ,2,2026-01-24,2026-01-27,4,3.0,3.0,0,0.0
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Potato,Badshah,Local,8,2026-01-08,2026-01-21,14,1.0,4.0,4,57.14285714285714
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Potato,Desi,Local,31,2025-11-14,2026-01-05,53,1.0,8.0,18,60.0
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Potato,Local,Grade B,2,2025-11-08,2025-11-10,3,2.0,2.0,0,0.0
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Potato,Local,Grade C,1,2025-11-11,2025-11-11,1,,,0,0.0
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Potato,Local,Local,8,2025-11-13,2026-01-07,56,6.0,17.0,1,14.285714285714285
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Potato,Local,Medium,7,2025-11-12,2026-01-03,53,5.0,31.0,1,16.666666666666664
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Potato,Other,FAQ,130,2026-02-23,2026-09-03,193,1.0,5.0,84,65.11627906976744
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Potato,Potato,Local,1,2025-11-16,2025-11-16,1,,,0,0.0
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Potato,Potato,Medium,2,2025-12-16,2026-01-17,33,32.0,32.0,0,0.0
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Pumpkin,Pumpkin,FAQ,1,2026-01-27,2026-01-27,1,,,0,0.0
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Pumpkin,Pumpkin,Local,40,2025-11-19,2026-01-21,64,1.0,6.0,27,69.23076923076923
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Pumpkin,Pumpkin,Medium,6,2025-11-18,2026-01-09,53,4.0,34.0,0,0.0
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Tomato,Other,FAQ,80,2026-02-22,2026-09-03,194,2.0,29.0,37,46.835443037974684
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Tomato,Other,Grade C,2,2025-11-08,2025-11-11,4,3.0,3.0,0,0.0
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Tomato,Tomato,FAQ,2,2026-01-24,2026-01-27,4,3.0,3.0,0,0.0
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Tomato,Tomato,Local,16,2025-12-04,2026-01-20,48,2.0,20.0,6,40.0
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Tomato,Tomato,Medium,42,2025-11-10,2026-01-21,73,1.0,11.0,30,73.17073170731707
Uttar Pradesh,Lakhimpur,Paliakala APMC,Onion,Other,FAQ,108,2025-12-03,2026-09-02,274,1.0,81.0,62,57.943925233644855
Uttar Pradesh,Lakhimpur,Paliakala APMC,Onion,Red,FAQ,1,2025-12-01,2025-12-01,1,,,0,0.0
Uttar Pradesh,Lakhimpur,Paliakala APMC,Onion,Red,Grade A,3,2026-02-03,2026-02-13,11,5.0,9.0,1,50.0
Uttar Pradesh,Lakhimpur,Paliakala APMC,Onion,Red,Grade B,13,2025-12-09,2026-04-05,118,5.5,44.0,1,8.333333333333332
Uttar Pradesh,Lakhimpur,Paliakala APMC,Onion,Red,Grade C,1,2026-01-23,2026-01-23,1,,,0,0.0
Uttar Pradesh,Lakhimpur,Paliakala APMC,Potato,F.A.Q.,Grade B,3,2025-12-11,2026-02-03,55,27.0,47.0,0,0.0
Uttar Pradesh,Lakhimpur,Paliakala APMC,Potato,Other,FAQ,125,2025-12-03,2026-09-03,275,1.0,81.0,82,66.12903225806451
Uttar Pradesh,Lakhimpur,Paliakala APMC,Potato,Other,Grade A,1,2026-01-09,2026-01-09,1,,,0,0.0
Uttar Pradesh,Lakhimpur,Paliakala APMC,Potato,Other,Grade B,6,2025-12-21,2026-01-08,19,3.0,9.0,1,20.0
Uttar Pradesh,Lakhimpur,Paliakala APMC,Potato,Other,Medium,1,2025-12-04,2025-12-04,1,,,0,0.0
Uttar Pradesh,Lakhimpur,Paliakala APMC,Potato,Potato,Grade B,9,2025-12-09,2026-04-05,118,4.0,73.0,3,37.5
Uttar Pradesh,Lakhimpur,Paliakala APMC,Tomato,Deshi,Grade B,1,2026-01-31,2026-01-31,1,,,0,0.0
Uttar Pradesh,Lakhimpur,Paliakala APMC,Tomato,Other,FAQ,86,2026-02-23,2026-09-01,191,2.0,7.0,33,38.82352941176471
